3.176529079043972306e+05 2.136443387315527652e+05 -1.390762322598153696e+04
2.136443387315527943e+05 1.493607767124600650e+05 -9.873382894212911197e+03
-1.390762322598154060e+04 -9.873382894212911197e+03 7.619229851101310942e+02
